stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1188,,Tessera Centro,,45.504158,12.328233,,,,,,
1192,,Civico 163 (v.Ca'Zorzi),,45.508308,12.334814,,,,,,
1193,,Civico 175,,45.512020,12.343062,,,,,,
1194,,"Civico 208  ""Poste""",,45.512333,12.345559,,,,,,
1195,,Aeronavali,,45.514275,12.351898,,,,,,
1196,,Camping Alba D'oro,,45.517574,12.354869,,,,,,
1198,,Tessera Scuole,,45.503807,12.324360,,,,,,
1199,,Civico 126,,45.504116,12.319777,,,,,,
1200,,Civico 129,,45.504925,12.310043,,,,,,
1201,,Incr. via Cuneo,,45.503590,12.301404,,,,,,
1202,,Incr. via Lazzaretto,,45.503891,12.294690,,,,,,
1204,,Incr.via Monte Rosa,,45.505363,12.288495,,,,,,
1205,,Civico 15,,45.504913,12.283571,,,,,,
1206,,Civico 22 (v.Vallenari),,45.501411,12.284493,,,,,,
1207,,Incr.v.Borgo don Bosco,,45.497700,12.286077,,,,,,
1208,,Incr. via Ca' Dolfin,,45.496151,12.287404,,,,,,
1209,,Incr. via dei Mandarini,,45.493786,12.291631,,,,,,
1210,,Civico 220 (v. Mirtilli),,45.492104,12.293661,,,,,,
1211,,Incr. via Orlanda,,45.487423,12.295051,,,,,,
1212,,Orlanda,,45.485973,12.295866,,,,,,
1213,,Passo Campalto,,45.482811,12.295931,,,,,,
1215,,Bagaron,,45.482002,12.292283,,,,,,
1216,,Villaggio Laguna,,45.481892,12.287865,,,,,,
2603,,"Rist."" Belfiore""",,45.525864,12.087005,,,,,,
2604,,"Tratt. "" Baldi""",,45.532307,12.083330,,,,,,
2605,,"Tratt. "" Baldi""",,45.532085,12.082760,,,,,,
2606,,Civico 143,,45.541080,12.082769,,,,,,
2607,,Civico 143,,45.540890,12.082404,,,,,,
2608,,Incr. via Lancerotto,,45.547325,12.077973,,,,,,
2609,,Noale - Capolinea,,45.552982,12.068040,,,,,,
2611,,Civico 24,,45.549011,12.078455,,,,,,
2612,,Civico 24,,45.549339,12.078527,,,,,,
2613,,Civico 62,,45.548267,12.083298,,,,,,
2614,,Civico 62,,45.548512,12.083138,,,,,,
2615,,Civico 4  (Ferrovia),,45.547485,12.087913,,,,,,
2616,,Civico 4  (Ferrovia),,45.547680,12.088133,,,,,,
2617,,Robegano Chiesa,,45.541210,12.125000,,,,,,
2618,,Robegano Chiesa,,45.541550,12.125336,,,,,,
2619,,Incr. via M. Grappa,,45.543430,12.111552,,,,,,
2620,,Incr. via Volta,,45.543827,12.111234,,,,,,
2621,,Incr. via Puccini,,45.542206,12.119434,,,,,,
2622,,Incr. via Puccini,,45.542538,12.119170,,,,,,
2623,,Deposito C. A. B.,,45.545887,12.098993,,,,,,
2624,,Deposito C. A. B.,,45.545586,12.098818,,,,,,
2625,,Civico 65 (v.Circonv.),,45.531895,12.150700,,,,,,
2626,,Civico 65 (v.Circonv.),,45.532093,12.150688,,,,,,
2627,,Civico 164,,45.536907,12.140046,,,,,,
2628,,Civico 164,,45.537418,12.140165,,,,,,
2629,,Civico 15,,45.550339,12.146343,,,,,,
2630,,Civico 15,,45.550694,12.146422,,,,,,
2631,,Civico 101  (Cimitero),,45.548241,12.151134,,,,,,
2632,,Civico 101 (Cimitero),,45.548313,12.151826,,,,,,
2633,,Civico 57  - Ca' Combi,,45.555290,12.137457,,,,,,
2634,,Civico 57  - Ca' Combi,,45.554935,12.137161,,,,,,
2635,,Civico 125  (lampadari),,45.562611,12.128738,,,,,,
2636,,Civico 125  (lampadari),,45.562275,12.128825,,,,,,
2637,,Civico 118  Borgo Venezia,,45.565147,12.119439,,,,,,
2638,,Civico 118  Borgo Venezia,,45.565418,12.119615,,,,,,
2639,,Scorze' - Capolinea,,45.573227,12.104189,,,,,,
2640,,Carabinieri,,45.574284,12.107223,,,,,,
2642,,Incr. via Fermi,,45.574936,12.105792,,,,,,
2643,,Villaggio Elios,,45.576790,12.096158,,,,,,
2644,,Villaggio Elios,,45.576424,12.096289,,,,,,
2645,,Incr. Crosarona,,45.578754,12.072621,,,,,,
2646,,Incr. Crosarona,,45.578465,12.072599,,,,,,
2647,,Trebaseleghe-Capolinea,,45.591385,12.049764,,,,,,
2648,,Pepper,,45.586571,12.053479,,,,,,
2649,,Pepper,,45.586834,12.053505,,,,,,
2650,,Campocroce Centro,,45.492443,12.053546,,,,,,
2651,,Campocroce Centro,,45.492256,12.053181,,,,,,
2653,,Incr. via Vetrego,,45.463642,12.080013,,,,,,
2654,,Incr. via Vetrego,,45.463650,12.080317,,,,,,
2655,,Centro Anziani,,45.543892,12.157183,,,,,,
2657,,Incr. Civico 94,,45.427193,12.145228,,,,,,
2658,,incr. Civico 84,,45.427090,12.145559,,,,,,
2670,,Civico 11,,45.583176,12.060505,,,,,,
2671,,Civico 11,,45.582932,12.060333,,,,,,
2672,,Acque S. Benedetto,,45.580189,12.110620,,,,,,
2673,,Acque S. Benedetto,,45.580303,12.110235,,,,,,
2674,,Rio San Martino,,45.589039,12.111074,,,,,,
2675,,Cappella Centro,,45.568649,12.147484,,,,,,
2676,,Cappella Centro,,45.568394,12.147497,,,,,,
2677,,Civico 1,,45.568466,12.137089,,,,,,
2678,,Civico 8,,45.568981,12.136273,,,,,,
2679,,Ind. Ofa,,45.568939,12.128498,,,,,,
2680,,Ind. Ofa,,45.569141,12.128488,,,,,,
2681,,Inc. via Bassa,,45.567165,12.166618,,,,,,
2682,,Inc. via Bassa,,45.567120,12.165186,,,,,,
2683,,Civico 40,,45.562569,12.170918,,,,,,
2684,,Civico 17,,45.562847,12.172292,,,,,,
2685,,Peseggia Centro,,45.562290,12.181074,,,,,,
2686,,Peseggia Centro,,45.562126,12.180632,,,,,,
2687,,Incr. Nuova Moglianese,,45.564606,12.197354,,,,,,
2688,,Incr. Nuova Moglianese,,45.564518,12.197036,,,,,,
2689,,Civico 272,,45.562561,12.186523,,,,,,
2690,,Civico 143,,45.562504,12.185300,,,,,,
2691,,Civico 18,,45.563210,12.191019,,,,,,
2692,,Civico 171,,45.563366,12.190618,,,,,,
2693,,Incr. via S. Mattarella,,45.563828,12.204589,,,,,,
2694,,Civico 83,,45.564571,12.203361,,,,,,
2695,,Cabina Enel,,45.562313,12.209621,,,,,,
2696,,Civico 107,,45.562473,12.209666,,,,,,
2697,,Incr. via Ghetto,,45.558147,12.220497,,,,,,
2698,,Incr. via Ghetto,,45.558437,12.220246,,,,,,
2701,,incr.via Pia,,45.560673,12.234824,,,,,,
2704,,Incr. via Cavour,,45.567211,12.235480,,,,,,
2705,,incr.via Marconi,,45.566898,12.235085,,,,,,
2706,,Incr. Campocroce,,45.583405,12.233728,,,,,,
2707,,Incr. Campocroce,,45.581184,12.232975,,,,,,
2708,,Piazza Dalla Vecchia,,45.428623,11.975646,,,,,,
2709,,Piazza Dalla Vecchia,,45.428894,11.975593,,,,,,
2710,,Civico 11  (Chiesa),,45.583839,12.219896,,,,,,
2711,,Campocroce Chiesa,,45.584335,12.219008,,,,,,
2712,,Civico 69,,45.590599,12.203795,,,,,,
2713,,Civico 69,,45.590919,12.203897,,,,,,
2714,,Civico 120,,45.595345,12.185582,,,,,,
2715,,Civico 120,,45.595371,12.186152,,,,,,
2716,,Incr. via Kennedy,,45.600151,12.176664,,,,,,
2717,,Civico 108 (v.1 Maggio),,45.600544,12.178335,,,,,,
2718,,incr.via XXV Aprile,,45.543022,12.112362,,,,,,
2719,,Civico 55,,45.602009,12.156534,,,,,,
2720,,Civico 36,,45.602310,12.156636,,,,,,
2721,,Civico 45  - S.Alberto,,45.611580,12.137780,,,,,,
2722,,Civico 2  - S. Alberto,,45.612034,12.137817,,,,,,
2723,,Civico 62  (v.Bellini),,45.614265,12.122847,,,,,,
2724,,Incr. via Bellini,,45.614014,12.122433,,,,,,
2725,,Civico 73  (Pesa),,45.615646,12.093908,,,,,,
2726,,Civico 104  (Pesa),,45.615910,12.093594,,,,,,
2727,,Scandolara Centro,,45.616188,12.102055,,,,,,
2728,,Scandolara Centro,,45.616405,12.102067,,,,,,
2729,,Incr. via Onaro,,45.615265,12.112586,,,,,,
2730,,Incr. via Onaro,,45.615631,12.112395,,,,,,
2731,,Civico 2 (v.S.Ambrogio),,45.615536,12.081622,,,,,,
2732,,Civico 1  (v.S.Ambrogio),,45.616013,12.080783,,,,,,
2733,,Badoere Centro,,45.634373,12.083421,,,,,,
2734,,Civico 2  (Distributore),,45.632130,12.083556,,,,,,
2735,,Civico 21,,45.631927,12.084058,,,,,,
2736,,Incr. Sambughe',,45.590294,12.233995,,,,,,
2737,,Incr. Sambughe',,45.590664,12.234571,,,,,,
2738,,Preganziol Centro,,45.603745,12.235579,,,,,,
2739,,Preganziol Centro,,45.602409,12.235010,,,,,,
2740,,Cimitero (Rotatoria ),,45.648609,12.242198,,,,,,
2741,,Civico 13  - Frescada,,45.644306,12.241645,,,,,,
2742,,Frescada (v.2 Giugno),,45.641190,12.241307,,,,,,
2743,,Incr. Dosson,,45.633881,12.240264,,,,,,
2744,,bivio S.Trovaso,,45.625881,12.239435,,,,,,
2745,,incr. via Baratta Nuova,,45.612492,12.237393,,,,,,
2746,,incr.via Guizzetti,,45.617046,12.238400,,,,,,
2747,,Localita' Alle Grazie,,45.620777,12.239066,,,,,,
2748,,ULSS 9,,45.630810,12.239921,,,,,,
2749,,Treviso - Capolinea,,45.662018,12.245091,,,,,,
2750,,Civico 113,,45.423634,11.978080,,,,,,
2751,,Cimitero (Rotatoria),,45.648335,12.241538,,,,,,
2752,,Civico 13  - Frescada,,45.644024,12.241098,,,,,,
2753,,Frescada (v.2 Giugno),,45.640766,12.240617,,,,,,
2754,,Incr. Dosson-Mulinetto,,45.633533,12.239895,,,,,,
2755,,ULSS 9,,45.630672,12.239594,,,,,,
2756,,bivio S.Trovaso,,45.625584,12.239079,,,,,,
2757,,Localita' Alle Grazie,,45.620464,12.238439,,,,,,
2758,,incr. via Guizzetti,,45.616730,12.237679,,,,,,
2759,,incr. via Baratta Nuova,,45.612072,12.236735,,,,,,
2760,,Cinema Busan,,45.561485,12.238019,,,,,,
2761,,Mogliano Municipio,,45.561352,12.236813,,,,,,
2762,,Cimitero,,45.561768,12.241765,,,,,,
2763,,Cimitero,,45.561867,12.241709,,,,,,
4666,,Rottanova (dopo ponte),,45.151344,12.010028,,,,,,
4667,,Rottanova (dopo ponte),,45.151581,12.009376,,,,,,
4668,,Civico 26-28,,45.179379,12.012508,,,,,,
4669,,Civico 26-28,,45.179390,12.012841,,,,,,
4675,,MESTRE CENTRO B6,,45.493824,12.245894,,,,,,
4679,,Stazione di Ballo',,45.453373,12.071847,,,,,,
4680,,Scuole,,45.426968,12.077444,,,,,,
4681,,Stadio,,45.428810,12.074663,,,,,,
4686,,Parcheggio,,45.489689,12.106085,,,,,,
4687,,Parcheggio,,45.489700,12.106392,,,,,,
4688,,Trattoria,,45.486103,12.107016,,,,,,
4689,,Incr.via Gramsci,,45.487377,12.105922,,,,,,
4690,,Mira Porte,,45.439304,12.139469,,,,,,
4692,,Scuole,,45.438084,12.127519,,,,,,
4693,,Poste,,45.435555,12.121470,,,,,,
4697,,Marano FS,,45.462662,12.118917,,,,,,
4698,,Stadio,,45.428783,12.074480,,,,,,
4699,,Scuole,,45.426811,12.077395,,,,,,
4704,,Civico 17 - Ca' Piasenti,,45.119793,12.101528,,,,,,
4705,,Fronte civico 17,,45.119678,12.101248,,,,,,
4718,,Distributore,,45.500935,12.054734,,,,,,
4725,,SP. 22 Bretella,,45.418228,12.152497,,,,,,
4726,,sp. 22 Bretella,,45.418053,12.152196,,,,,,
4727,,Prima inc. viale Venezia,,45.484306,12.107591,,,,,,
4728,,dopo viale Venezia,,45.484306,12.107925,,,,,,
4729,,Parcheggio BUS,,45.418175,12.370293,,,,,,
4731,,Incr. via Stignano,,45.499043,12.214817,,,,,,
4732,,Alimentari Km 21.500,,45.539936,12.064437,,,,,,
4733,,Alimentari Km 21.500,,45.539986,12.065098,,,,,,
4738,,incr.v.le San Marco,,45.487251,12.257220,,,,,,
4745,,Uffici ASL,,45.510635,12.229648,,,,,,
4746,,Piscine,,45.437565,12.145741,,,,,,
4747,,Parcheggio,,45.435432,12.144120,,,,,,
4771,,Incr. via Borromini,,45.432774,12.141248,,,,,,
4772,,Mira Scuole,,45.435165,12.141762,,,,,,
4773,,Parcheggio,,45.435333,12.143954,,,,,,
4774,,Incr. via Di Vittorio,,45.436302,12.147574,,,,,,
4775,,Piscina,,45.437626,12.145868,,,,,,
4788,,Boscochiaro,,45.137207,12.117138,,,,,,
4794,,S.P.64 incr. via Volta,,45.556282,12.229080,,,,,,
4795,,S.P.64 incr.via Meucci,,45.556736,12.229276,,,,,,
4808,,Municipio,,45.491547,12.164321,,,,,,
4809,,Capolinea - GiroSpinea,,45.489891,12.167588,,,,,,
4810,,Civico 3,,45.489956,12.169884,,,,,,
4811,,Farmacia Comunale,,45.489983,12.169703,,,,,,
4812,,Civico 35,,45.486530,12.167828,,,,,,
4813,,Incr.v.Grossi,,45.484165,12.166053,,,,,,
4814,,Civico 52,,45.486465,12.167516,,,,,,
4815,,Alfieri,,45.436047,12.121332,,,,,,
4822,,Civico 8D,,45.478462,12.149027,,,,,,
4823,,Civico 21A,,45.477791,12.150016,,,,,,
4824,,Centro Sportivo,,45.487957,12.149321,,,,,,
4825,,Centro Sportivo,,45.487877,12.149035,,,,,,
4826,,Civico 16,,45.488056,12.151726,,,,,,
4827,,Fronte civico 16,,45.488194,12.151013,,,,,,
4828,,Scuola Anna Frank,,45.488186,12.155153,,,,,,
4830,,Scuola Anna Frank,,45.488312,12.155491,,,,,,
4831,,Fronte civico 21,,45.490288,12.158263,,,,,,
4832,,Civico 21,,45.490551,12.158356,,,,,,
4833,,Incr.via Trieste,,45.538742,12.153326,,,,,,
4834,,inc via Trieste,,45.538483,12.153155,,,,,,
4837,,Mogliano FS,,45.561470,12.233035,,,,,,
4838,,Onaro-Capolinea,,45.613815,12.112705,,,,,,
6001,,Favaro,,45.506100,12.290910,,,,,,
6002,,Favaro,,45.505962,12.290901,,,,,,
6003,,La Piazza,,45.505360,12.286064,,,,,,
6004,,La Piazza,,45.505116,12.286189,,,,,,
6005,,Pastrello,,45.504559,12.282135,,,,,,
6006,,Pastrello,,45.504429,12.282165,,,,,,
6007,,Marmolada,,45.503059,12.277483,,,,,,
6008,,Marmolada,,45.502930,12.277532,,,,,,
6009,,Cervino,,45.502525,12.274627,,,,,,
6010,,Cervino,,45.502480,12.274713,,,,,,
6011,,Rielta,,45.502666,12.271367,,,,,,
6013,,Pineta,,45.503551,12.264941,,,,,,
6014,,Pineta,,45.503189,12.266449,,,,,,
6015,,Pasqualigo,,45.504295,12.262085,,,,,,
6016,,Pasqualigo,,45.504082,12.260742,,,,,,
6017,,San Dona',,45.503765,12.257381,,,,,,
6018,,San Dona',,45.503567,12.256568,,,,,,
6019,,Serravalle,,45.503063,12.254797,,,,,,
6020,,Serravalle,,45.502438,12.254829,,,,,,
6021,,Oberdan,,45.500687,12.252535,,,,,,
6022,,Oberdan,,45.500633,12.252715,,,,,,
6023,,Volturno,,45.498089,12.249990,,,,,,
6024,,Volturno,,45.498032,12.250107,,,,,,
6025,,Bissuola,,45.496101,12.248282,,,,,,
2764,,Civico 41  (via Parini),,45.561722,12.247344,,,,,,
2765,,Civico 41,,45.561939,12.247547,,,,,,
2766,,Civico 98,,45.561592,12.252643,,,,,,
2767,,Civico 98,,45.561848,12.252630,,,,,,
2768,,Incr. via S. Michele,,45.564754,12.258345,,,,,,
2769,,Incr. via S. Michele,,45.564671,12.258003,,,,,,
2770,,Civico 19,,45.560547,12.258383,,,,,,
2771,,Civico 19,,45.560707,12.258594,,,,,,
2772,,Chiesa Zerman,,45.579391,12.270218,,,,,,
2773,,"Tratt. ""al Messicano""",,45.558746,12.262972,,,,,,
2774,,Ex Cotonificio,,45.558720,12.263850,,,,,,
2775,,Istituto Gris,,45.558414,12.267216,,,,,,
2776,,Istituto Gris,,45.558624,12.267340,,,,,,
2777,,Civico 140  (via Roma),,45.558453,12.277777,,,,,,
2778,,Civico 140  (via Roma),,45.558563,12.278088,,,,,,
2779,,Civico 121,,45.556175,12.283014,,,,,,
2780,,Civico 120,,45.556431,12.282970,,,,,,
2781,,Civico 94,,45.555542,12.287964,,,,,,
2782,,Civico 94,,45.555733,12.287979,,,,,,
2783,,Incr. via V. Veneto,,45.555267,12.293572,,,,,,
2784,,Incr. via V. Veneto,,45.555523,12.293561,,,,,,
2785,,Incr. via Poianon,,45.556347,12.348242,,,,,,
2786,,Incr. via Poianon,,45.556389,12.347804,,,,,,
2793,,Ferrovia,,45.573704,12.365744,,,,,,
2794,,Ferrovia,,45.573910,12.365435,,,,,,
2795,,Civico 71  (v.Amstrong),,45.570068,12.363152,,,,,,
2796,,Civico 71  (v.Amstrong),,45.570267,12.362851,,,,,,
2797,,Civico 5  (Sottopasso),,45.579037,12.373327,,,,,,
2798,,Quarto D'Altino Centro,,45.581097,12.368839,,,,,,
2799,,Quarto D'Altino Centro,,45.580944,12.369109,,,,,,
2800,,Sottopasso Ferroviario,,45.579205,12.373199,,,,,,
2801,,Incr. via Zanettin,,45.583153,12.357642,,,,,,
2802,,Civico 192,,45.583344,12.357522,,,,,,
2803,,Rist. Odino,,45.584175,12.352501,,,,,,
2804,,Rist. Odino,,45.584293,12.352648,,,,,,
2805,,Incr. via Matter,,45.592056,12.333408,,,,,,
2806,,Incr. via Matter,,45.592327,12.333346,,,,,,
2807,,Civico 44 bivio Bonisiolo,,45.593723,12.327208,,,,,,
2808,,Civico 44 bivio Bonisiolo,,45.594078,12.327325,,,,,,
2809,,P.zza Aldo Moro,,45.571938,12.108411,,,,,,
2810,,P.zza 1¿ Maggio,,45.572460,12.108077,,,,,,
2811,,Civico 71,,45.578136,12.081274,,,,,,
2812,,Civico 71,,45.577717,12.081258,,,,,,
2813,,Civico 41,,45.567318,12.073254,,,,,,
2814,,Civico 41,,45.567230,12.072847,,,,,,
2815,,Incr. via Crosarona,,45.571815,12.071862,,,,,,
2816,,Incr. via Crosarona,,45.571529,12.071915,,,,,,
2817,,Cappelletta Centro,,45.571419,12.060874,,,,,,
2818,,Incr. strada Del Bigolo,,45.558311,12.062269,,,,,,
2819,,Moniego Chiesa,,45.561855,12.083945,,,,,,
2820,,Moniego Chiesa,,45.561436,12.083967,,,,,,
2821,,Civico 22,,45.563667,12.094446,,,,,,
2823,,Incr. via Livenza,,45.546665,12.094063,,,,,,
2824,,Incr. via Livenza,,45.546471,12.094188,,,,,,
2825,,Civico 30 (v.Scarlatti),,45.551292,12.115203,,,,,,
2826,,Centrale Enel,,45.560146,12.114494,,,,,,
2827,,Civico 108 (v.Malconton),,45.592949,12.195348,,,,,,
2828,,via Della Fonda,,45.553307,12.068505,,,,,,
2829,,Civico 4B,,45.549671,12.076823,,,,,,
2835,,Briana,,45.533951,12.051270,,,,,,
2836,,Incr. strada Delle Valli,,45.537746,12.059246,,,,,,
2837,,"Tratt. ""Collie""",,45.519310,12.028912,,,,,,
2838,,"Tratt. ""Collie""",,45.519024,12.028595,,,,,,
2840,,Centro Caltana,,45.479015,12.030777,,,,,,
2841,,Centro Caltana,,45.479465,12.029469,,,,,,
2842,,Centro Caltana,,45.479321,12.029277,,,,,,
2843,,Industria Safilo,,45.493298,12.006729,,,,,,
2844,,Industria Safilo,,45.493153,12.007015,,,,,,
2845,,bivio S. Angelo,,45.505150,12.011191,,,,,,
2846,,bivio S.Angelo (Lusore),,45.505672,12.011652,,,,,,
2847,,Incr. via Galilei,,45.496826,12.077936,,,,,,
2848,,Incr. via Galilei,,45.496178,12.080434,,,,,,
2854,,Volto - Fermata SITA,,45.095715,12.254479,,,,,,
2855,,Volto - Fermata SITA,,45.095612,12.254874,,,,,,
2856,,Rosolina P.za Marconi,,45.075825,12.245637,,,,,,
2857,,Ridotto Madonna,,45.196255,12.281748,,,,,,
2861,,Distributore Agip,,45.570946,12.263969,,,,,,
2862,,Distributore Agip,,45.570850,12.264265,,,,,,
2863,,Villa Condulmer,,45.575653,12.267770,,,,,,
2864,,Centro Sportivo,,45.576851,12.270066,,,,,,
2865,,Casale sul Sile (Chiesa),,45.598610,12.325785,,,,,,
2866,,S. Liberale Chiesa,,45.548458,12.342112,,,,,,
2867,,S. Liberale Chiesa,,45.548382,12.341655,,,,,,
2868,,dopo chiesa,,45.178570,12.003613,,,,,,
2869,,Prima della chiesa,,45.178493,12.003915,,,,,,
2870,,Cona,,45.184925,12.023455,,,,,,
2871,,Cona,,45.185345,12.023807,,,,,,
2872,,Villa Volpi,,45.537560,12.239054,,,,,,
2873,,Incr. via Marignana,,45.541569,12.236636,,,,,,
2874,,incr.via Corridoni,,45.548801,12.234464,,,,,,
2875,,Incr. via Ronzinella,,45.552898,12.234143,,,,,,
2876,,Civico 19,,45.561905,12.244534,,,,,,
2877,,Civico 6,,45.560989,12.245188,,,,,,
2878,,Supermercato Cadoro,,45.558453,12.245071,,,,,,
2879,,Supermercato Cadoro,,45.558300,12.245292,,,,,,
2880,,Civico 47  (v.Vespucci),,45.586327,12.215308,,,,,,
2881,,Campocroce  (v.Vespucci),,45.586918,12.215828,,,,,,
2882,,Colmello Centro,,45.559380,12.275063,,,,,,
2883,,Colmello Centro,,45.559177,12.275146,,,,,,
2884,,Incr. via Barbato,,45.502502,12.047723,,,,,,
2885,,Incr. via Barbato,,45.502190,12.047307,,,,,,
2886,,Dolo Ospedale,,45.421013,12.071504,,,,,,
2887,,Dolo Ospedale,,45.421734,12.072703,,,,,,
2888,,P.zza Marconi,,45.384575,12.071853,,,,,,
2889,,P.zza Marconi,,45.384869,12.071986,,,,,,
2890,,S.M.delle Badesse,,45.536350,11.936273,,,,,,
2891,,Civico 111 (v.Malconton),,45.592594,12.195349,,,,,,
2892,,Zero Branco -Capolinea,,45.602039,12.166902,,,,,,
2893,,Zero Branco Centro,,45.602573,12.166193,,,,,,
2894,,Civico 205,,45.399258,12.051648,,,,,,
2895,,Civico 205,,45.399483,12.052189,,,,,,
2896,,Incr. via Bosello,,45.376850,12.046864,,,,,,
2897,,Incr. via Bosello,,45.376560,12.046856,,,,,,
2902,,dopo il ponte,,45.157413,12.003799,,,,,,
2903,,Civico 13,,45.193882,12.042299,,,,,,
2904,,Civico 13,,45.193748,12.041816,,,,,,
2905,,Incr. Venezia,,45.205460,12.096965,,,,,,
2906,,Incr. Venezia,,45.205387,12.096584,,,,,,
2907,,Chiesa,,45.199848,12.098606,,,,,,
2908,,bivio Rosara,,45.289772,12.130206,,,,,,
2909,,bivio Rosara,,45.290257,12.130670,,,,,,
2910,,bivio Lova,,45.327183,12.133496,,,,,,
2911,,bivio Lova,,45.328331,12.134330,,,,,,
2912,,Canale Piccolo,,45.340668,12.135137,,,,,,
2913,,Canale Piccolo,,45.341278,12.135486,,,,,,
2914,,bivio Campagna Lupia,,45.368683,12.138467,,,,,,
2915,,bivio Calcroci,,45.390774,12.140006,,,,,,
2916,,bivio Campagna Lupia,,45.366272,12.137600,,,,,,
2917,,bivio Calcroci,,45.389896,12.139701,,,,,,
2918,,Lugo - Capolinea,,45.372337,12.134935,,,,,,
2919,,dopo capolinea,,45.377441,12.132146,,,,,,
2920,,dopo chiesa,,45.377357,12.131877,,,,,,
2921,,Chiesa,,45.381790,12.129640,,,,,,
2922,,Lugo Chiesa,,45.382214,12.129938,,,,,,
2923,,Prima fermata,,45.384808,12.127797,,,,,,
2924,,dopo chiesa,,45.384968,12.128073,,,,,,
2925,,Istituto Alberghiero,,45.047939,12.050676,,,,,,
2926,,Istituto Alberghiero,,45.049286,12.050200,,,,,,
2927,,Capitello Madonna,,45.094730,12.113678,,,,,,
2928,,Prima del ponte,,45.102200,12.138656,,,,,,
2929,,Punta Pali,,45.102882,12.147656,,,,,,
2930,,Civico 6  - Ca' Briani,,45.116455,12.138671,,,,,,
2931,,Civico 21  (molino),,45.120525,12.112333,,,,,,
2932,,Civico 14 (v.Ca'Brandin),,45.124195,12.084741,,,,,,
2933,,Civico 29,,45.134109,12.028482,,,,,,
2934,,Civico 20,,45.133884,12.028407,,,,,,
2935,,S.P.29 dopo cisterna,,45.134960,12.008420,,,,,,
2936,,S.P. 29 prima cisterna,,45.134560,12.008615,,,,,,
2937,,Incr.v.Madonna Marina,,45.196861,12.281726,,,,,,
2938,,Incr. v.Venturini,,45.196671,12.281079,,,,,,
2939,,Chiesa Scaltenigo,,45.470692,12.080170,,,,,,
2940,,Inc. Nuova Romea,,45.205032,12.092971,,,,,,
2941,,Inc. Nuova Romea,,45.205227,12.093060,,,,,,
2943,,Civico 161 (v.Vivaldi),,45.458946,11.996826,,,,,,
2944,,Civico 180 (v.Vivaldi),,45.459103,11.996670,,,,,,
2945,,Arino Ferrovia,,45.442768,12.045788,,,,,,
2946,,Arino Ferrovia,,45.442375,12.046218,,,,,,
2950,,Mogliano via Pia,,45.560356,12.234147,,,,,,
2951,,Mogliano - Centro Civico,,45.560093,12.234925,,,,,,
2952,,Vetrego Centro,,45.457104,12.098528,,,,,,
2953,,Civico 45,,45.458031,12.106127,,,,,,
2954,,Civico 45,,45.457928,12.105916,,,,,,
2960,,Vetrego Centro,,45.457001,12.098623,,,,,,
2961,,incr. via XXV Aprile,,45.543129,12.112195,,,,,,
2962,,Civico 16  (Farmacia),,45.521759,12.108900,,,,,,
2963,,Civico 5,,45.521626,12.108468,,,,,,
2964,,Civico 30 (v.Scarlatti),,45.551281,12.114801,,,,,,
2965,,Centrale Enel,,45.560101,12.114949,,,,,,
2969,,Martellago Asilo,,45.545525,12.154919,,,,,,
2970,,Martellago Asilo,,45.545944,12.155128,,,,,,
2972,,Incr. via Bellini,,45.553814,12.262478,,,,,,
2973,,Incr. via Bellini,,45.553616,12.263330,,,,,,
2976,,Edicola,,45.554337,12.252638,,,,,,
2977,,Edicola,,45.554138,12.253148,,,,,,
2978,,Coop,,45.554420,12.251034,,,,,,
2979,,Coop,,45.554256,12.251183,,,,,,
2981,,Maerne FS,,45.518055,12.151640,,,,,,
2982,,Stigliano,,45.524963,12.046601,,,,,,
2983,,Carpenedo F S,,45.506325,12.247850,,,,,,
2984,,Carpenedo F S,,45.506321,12.248304,,,,,,
2985,,Campi Sportivi,,45.555637,12.246198,,,,,,
2986,,Campi Sportivi,,45.556496,12.246397,,,,,,
2989,,bivio S.Margherita,,45.246563,12.139308,,,,,,
2990,,bivio S.Margherita,,45.246979,12.139359,,,,,,
2991,,Incr.v.Argine Sinistro,,45.239376,12.147609,,,,,,
2992,,Incr. via Argine Sinistro,,45.239906,12.147633,,,,,,
2993,,Distributore Esso,,45.236145,12.156653,,,,,,
2994,,Distributore Esso,,45.235786,12.156372,,,,,,
2995,,Incr. Conche,,45.233654,12.165511,,,,,,
2996,,Incr. Conche,,45.233299,12.165479,,,,,,
2997,,incr.via Porcellana,,45.226418,12.182385,,,,,,
2998,,incr.via Porcellana,,45.226807,12.182366,,,,,,
2999,,Incr. Valli,,45.224545,12.192207,,,,,,
3000,,Incr. Valli,,45.224964,12.192038,,,,,,
3001,,Biblioteca (ExtraUrbano),,45.215088,12.276934,,,,,,
3002,,Ca' Bianca - Capolinea,,45.194939,12.197345,,,,,,
3003,,Civico 15 - Cive',,45.210289,12.148406,,,,,,
3006,,Cive' - Capolinea,,45.209270,12.150584,,,,,,
3007,,Civico 102 B,,45.204948,12.149303,,,,,,
3008,,Civico 102 B,,45.204914,12.148965,,,,,,
3009,,Incr. via Mira civico 112,,45.200138,12.147387,,,,,,
3010,,Incr.via Mira civico 112,,45.200039,12.147732,,,,,,
3011,,Incr. via Sista Alta,,45.196125,12.148224,,,,,,
